ticker,Company Name,Industry,sector,industry_group,is_fo_stock,fo_category,Include,stage,stage_raw,stage_variant,stage_confidence,stage_reason,stage_state_reason,stage_failed_since,last_stage2_date,rs_3m_pct,rs_6m_pct,avg_turnover_inr,volume_dryup_ratio,breakout_volume_ratio,weekly_volume_ratio,volume_is_drying_up,weekly_volume_is_drying_up,notes,daily_setup_bucket,daily_score,final_daily_score,daily_pivot,daily_breakout_distance_pct,daily_contraction_depths_pct,daily_contraction_durations,daily_contraction_score,daily_base_duration_days,current_rank
UNIONBANK.NS,Union Bank of India,Banks - Regional,Financial Services,Financial Services,True,F&O,1,Stage 1,Stage 1,Stage 1 - Base/Repair,0.7,Price is near long-term moving averages with no strong long-term downtrend signal.,,,,-5.45,20.41,2129838971.21,1.06,0.97,0.92,False,False,"Stage 1, Stage 1 - Base/Repair, weekly_vcp_ok, weekly_strong, stage1_not_actionable, stage1_needs_more_base",watchlist,0.0,1.0,205.85,-20.07,[14.8],[74],0.0,74.0,780
EICHERMOT.NS,Eicher Motors Limited,Auto Manufacturers,Consumer Cyclical,Consumer Cyclical,True,F&O,1,Stage 1,Stage 1,Stage 1 - Base/Repair,0.7,Price is near long-term moving averages with no strong long-term downtrend signal.,,,,2.59,11.83,3628883528.25,1.01,0.88,0.84,False,True,"Stage 1, Stage 1 - Base/Repair, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, stage1_not_actionable, stage1_needs_more_base",watchlist,0.0,1.0,7471.5,-3.91,[9.62],[9],0.0,9.0,781
SCHAEFFLER.NS,Schaeffler India Limited,Auto Parts,Consumer Cyclical,Consumer Cyclical,False,Cash,1,Stage 2 Failed,Stage 1,Failed Stage 2,0.72,"This stock was recently Stage 2, but the latest structure no longer satisfies Stage 2 rules. It is kept as Stage 2 Failed until a fresh base/repair structure forms.",Recent Stage 2 break; public stage held as Stage 2 Failed.,2026-06-11,2026-05-28,-0.31,11.77,269132243.11,0.85,0.48,0.47,True,True,"Stage 1, Stage 1 - Base/Repair, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, stage1_not_actionable, stage1_needs_more_base | Stage 2 failed state applied from stage memory.",watchlist,0.0,1.0,4297.0,-10.17,[12.56],[15],0.0,15.0,782
JAMNAAUTO.NS,Jamna Auto Industries Limited,Auto Parts,Consumer Cyclical,Consumer Cyclical,False,Cash,1,Stage 1,Stage 1,Stage 1 - Base/Repair,0.7,Price is near long-term moving averages with no strong long-term downtrend signal.,,,,-3.86,4.64,309487204.83,1.53,0.56,0.6,False,True,"Stage 1, Stage 1 - Base/Repair, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, stage1_not_actionable, stage1_needs_more_base",watchlist,0.0,1.0,152.6,-24.88,[15.98],[102],0.0,102.0,783
TVSMOTOR.NS,TVS Motor Company Limited,Auto Manufacturers,Consumer Cyclical,Consumer Cyclical,True,F&O,1,Stage 1,Stage 1,Stage 1 - Unclear/Repair,0.58,Not enough evidence for Stage 2 or Stage 4; classified as repair/unclear structure.,,,,-4.78,2.3,3973614179.95,1.05,0.85,0.9,False,True,"Stage 1, Stage 1 - Unclear/Repair, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, stage1_not_actionable, stage1_needs_more_base",watchlist,0.0,1.0,3736.53,-12.02,"[12.54, 13.46]","[15, 8]",0.1,26.0,784
KPEL.NS,K.P. Energy Limited,Engineering & Construction,Industrials,Industrials,False,Cash,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,20.25,5.98,82303753.24,0.41,0.44,0.38,True,True,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, downtrend",watchlist,0.0,1.0,434.76,-24.58,[23.49],[6],0.0,6.0,785
PRAJIND.NS,Praj Industries Limited,Engineering & Construction,Industrials,Industrials,False,Cash,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,8.24,16.66,404765265.85,0.66,1.59,0.65,True,True,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, downtrend",watchlist,0.0,1.0,400.9,-18.06,[16.64],[17],0.0,17.0,786
GREENPANEL.NS,Greenpanel Industries Limited,Basic Materials,Basic Materials,Basic Materials,False,Cash,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,1.45,-5.41,50812173.35,0.93,3.66,1.19,False,False,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, weekly_strong, downtrend",watchlist,0.0,1.0,204.11,-6.58,[25.87],[11],0.0,11.0,787
ASKAUTOLTD.NS,ASK Automotive Limited,Auto Parts,Consumer Cyclical,Consumer Cyclical,False,Cash,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,8.12,1.17,51408320.82,0.4,0.39,0.42,True,True,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, downtrend",watchlist,0.0,1.0,468.05,-9.65,[10.05],[5],0.0,5.0,788
NESCO.NS,Nesco Limited,Conglomerates,Industrials,Industrials,False,Cash,1,Stage 2 Failed,Stage 4,Failed Stage 2,0.72,"This stock was recently Stage 2, but the latest structure no longer satisfies Stage 2 rules. It is kept as Stage 2 Failed until a fresh base/repair structure forms.",Recent Stage 2 break; public stage held as Stage 2 Failed.,2026-06-11,2026-05-25,4.18,-0.08,56297306.81,1.17,0.58,1.56,False,False,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, weekly_strong, downtrend | Stage 2 failed state applied from stage memory.",watchlist,0.0,1.0,1326.22,-17.88,[10.12],[6],0.0,6.0,789
PVRINOX.NS,PVR INOX Limited,Communication Services,Communication Services,Communication Services,False,Cash,1,Stage 4,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,,,,-4.48,-1.61,145658719.68,0.48,0.6,0.45,True,True,"Stage 4, Stage 4 - Confirmed Downtrend, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, downtrend",watchlist,0.0,1.0,1111.94,-15.0,[14.42],[12],0.0,12.0,790
GRINFRA.NS,G R Infraprojects Limited,Engineering & Construction,Industrials,Industrials,False,Cash,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,-5.61,-6.12,34448929.72,0.28,0.22,0.19,True,True,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, downtrend",watchlist,0.0,1.0,1006.36,-16.53,[21.5],[14],0.0,14.0,791
SHARDAMOTR.NS,Sharda Motor Industries Limited,Auto Parts,Consumer Cyclical,Consumer Cyclical,False,Cash,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,-2.87,-8.19,82915042.45,1.39,0.3,0.52,False,True,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, downtrend",watchlist,0.0,1.0,928.0,-17.39,[29.9],[25],0.0,25.0,792
HGINFRA.NS,H.G. Infra Engineering Limited,Engineering & Construction,Industrials,Industrials,False,Cash,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,8.39,-17.58,216779136.99,1.31,0.26,3.02,False,False,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, weekly_strong, downtrend",watchlist,0.0,1.0,681.19,-19.99,[11.02],[11],0.0,11.0,793
JISLJALEQS.NS,Jain Irrigation Systems Limited,Conglomerates,Industrials,Industrials,False,Cash,1,Stage 4,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,,,,-13.22,-16.48,140608706.51,1.55,0.27,0.69,False,True,"Stage 4, Stage 4 - Confirmed Downtrend, weekly_vcp_ok, weekly_volume_dryup, weekly_strong, downtrend",watchlist,0.0,1.0,36.66,-19.21,[26.66],[8],0.0,8.0,794
SUNTV.NS,Sun TV Network Limited,Communication Services,Communication Services,Communication Services,False,Cash,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,-9.46,1.57,281900222.03,0.72,0.29,0.53,True,True,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, downtrend",watchlist,0.0,1.0,660.7,-24.11,[16.07],[80],0.0,80.0,795
MAXHEALTH.NS,Max Healthcare Institute Limited,Medical Care Facilities,Healthcare,Healthcare,True,F&O,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,1.42,4.97,3603847828.89,1.51,0.62,1.13,False,False,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, downtrend",watchlist,0.0,1.0,1112.94,-9.29,[18.84],[24],0.0,24.0,796
KNRCON.NS,KNR Constructions Limited,Engineering & Construction,Industrials,Industrials,False,Cash,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,-2.64,-11.39,204534146.5,0.56,0.72,0.35,True,True,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, downtrend",watchlist,0.0,1.0,136.5,-13.66,[9.79],[7],0.0,7.0,797
NITCO.NS,Nitco Limited,Building Products & Equipment,Industrials,Industrials,False,Cash,1,Stage 1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,,,,39.69,27.84,61662860.74,1.02,0.36,0.9,False,True,"Stage 1, Stage 1 - Early Turn, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",watchlist,0.0,1.0,110.24,-14.96,[16.4],[5],0.0,5.0,798
NBCC.NS,NBCC (India) Limited,Engineering & Construction,Industrials,Industrials,True,F&O,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,20.27,4.14,1914466985.81,1.65,0.85,1.2,False,False,"Stage 4, Stage 4 - Weak/Declining, downtrend",watchlist,0.0,1.0,107.92,-6.86,[11.89],[6],0.0,6.0,799
MARUTI.NS,Maruti Suzuki India Limited,Auto Manufacturers,Consumer Cyclical,Consumer Cyclical,True,F&O,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,0.65,-7.21,4750859476.1,0.99,0.79,0.73,False,True,"Stage 4, Stage 4 - Weak/Declining, weekly_volume_dryup, downtrend",watchlist,0.0,1.0,13531.64,-3.2,[8.75],[12],0.0,12.0,800
UJJIVANSFB.NS,Ujjivan Small Finance Bank Limited,Banks - Regional,Financial Services,Financial Services,False,Cash,1,Stage 1,Stage 1,Stage 1 - Base/Repair,0.7,Price is near long-term moving averages with no strong long-term downtrend signal.,,,,2.42,12.6,506699201.76,0.71,0.42,0.75,True,True,"Stage 1, Stage 1 - Base/Repair, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",watchlist,0.0,1.0,65.57,-18.78,[20.56],[11],0.0,11.0,801
INTERARCH.NS,Interarch Building Solutions Limited,Engineering & Construction,Industrials,Industrials,False,Cash,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,-0.94,-15.68,174098262.3,0.56,0.43,0.58,True,True,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",watchlist,0.0,1.0,2298.0,-25.07,"[26.71, 28.2, 29.83]","[29, 32, 9]",0.15,99.0,802
DCBBANK.NS,DCB Bank Limited,Banks - Regional,Financial Services,Financial Services,False,Cash,1,Stage 2 Failed,Stage 3,Failed Stage 2,0.72,"This stock was recently Stage 2, but the latest structure no longer satisfies Stage 2 rules. It is kept as Stage 2 Failed until a fresh base/repair structure forms.",Recent Stage 2 break; public stage held as Stage 2 Failed.,2026-06-11,2026-05-25,4.8,12.15,163203170.44,0.72,0.56,0.61,True,True,"Stage 3, Stage 3 - Transition, volume_dryup, weekly_volume_dryup, distribution_risk | Stage 2 failed state applied from stage memory.",watchlist,0.0,1.0,192.59,-9.45,[17.05],[11],0.0,11.0,803
CEATLTD.NS,CEAT Limited,Auto Parts,Consumer Cyclical,Consumer Cyclical,False,Cash,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,-7.77,-7.16,302494567.43,0.47,1.22,0.5,True,True,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",watchlist,0.0,1.0,3375.6,-6.71,[21.68],[15],0.0,15.0,804
PILANIINVS.NS,Pilani Investment and Industries Corporation Limited,Asset Management,Financial Services,Financial Services,False,Cash,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,-2.85,-7.05,14247672.88,1.31,0.27,0.88,False,True,"Stage 4, Stage 4 - Weak/Declining, weekly_volume_dryup, downtrend",watchlist,0.0,1.0,4900.46,-14.12,"[18.16, 14.86]","[6, 19]",0.9,34.0,805
ASHOKA.NS,Ashoka Buildcon Limited,Engineering & Construction,Industrials,Industrials,False,Cash,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,-1.06,-20.22,90975708.31,0.55,0.7,0.57,True,True,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",watchlist,0.0,1.0,140.81,-18.22,[39.51],[32],0.0,32.0,806
CARRARO.NS,Carraro India Limited,Auto Parts,Consumer Cyclical,Consumer Cyclical,False,Cash,1,Stage 2 Failed,Stage 1,Failed Stage 2,0.72,"This stock was recently Stage 2, but the latest structure no longer satisfies Stage 2 rules. It is kept as Stage 2 Failed until a fresh base/repair structure forms.",Recent Stage 2 break; public stage held as Stage 2 Failed.,2026-06-11,2026-05-29,5.6,3.03,149171627.11,0.42,0.22,0.18,True,True,"Stage 1, Stage 1 - Base/Repair, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base | Stage 2 failed state applied from stage memory.",watchlist,0.0,1.0,668.57,-24.85,[32.3],[26],0.0,26.0,807
JIOFIN.NS,Jio Financial Services Limited,Asset Management,Financial Services,Financial Services,True,F&O,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,-0.87,-11.2,2587521812.21,0.65,0.93,0.61,True,True,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",watchlist,0.0,1.0,254.59,-10.44,[11.59],[13],0.0,13.0,808
RVNL.NS,Rail Vikas Nigam Limited,Engineering & Construction,Industrials,Industrials,True,F&O,1,Stage 4,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,,,,-16.24,-17.69,2853701498.84,1.63,0.6,0.91,False,False,"Stage 4, Stage 4 - Confirmed Downtrend, downtrend",watchlist,0.0,1.0,310.54,-28.45,[23.46],[21],0.0,21.0,809
JSWHL.NS,JSW Holdings Limited,Conglomerates,Industrials,Industrials,False,Cash,1,Stage 4,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,,,,-21.38,-29.46,42311290.65,0.98,0.49,0.52,False,True,"Stage 4, Stage 4 - Confirmed Downtrend, weekly_volume_dryup, downtrend",watchlist,0.0,1.0,13523.62,-10.81,"[34.38, 13.17]","[8, 23]",0.9,40.0,810
LGBBROSLTD.NS,LG Balakrishnan & Bros Limited,Auto Parts,Consumer Cyclical,Consumer Cyclical,False,Cash,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,-19.3,-11.71,42641399.67,0.88,0.47,0.68,False,True,"Stage 4, Stage 4 - Weak/Declining, weekly_volume_dryup, downtrend",watchlist,0.0,1.0,1845.0,-20.04,"[17.33, 16.91]","[12, 25]",0.9,44.0,811
MSUMI.NS,Motherson Sumi Wiring India Limited,Auto Parts,Consumer Cyclical,Consumer Cyclical,False,Cash,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,-5.85,-7.67,243292843.41,0.88,1.74,1.02,False,False,"Stage 4, Stage 4 - Weak/Declining, downtrend",watchlist,0.0,1.0,43.52,-16.4,[20.04],[19],0.0,19.0,812
INDIANB.NS,Indian Bank,Banks - Regional,Financial Services,Financial Services,True,F&O,1,Stage 3,Stage 3,Stage 3 - Distribution/Damage,0.76,"Prior strength exists, but short-term and/or weekly structure is deteriorating.",,,,-4.52,17.25,3224086277.17,1.95,0.72,1.07,False,False,"Stage 3, Stage 3 - Distribution/Damage, distribution_risk",watchlist,0.0,1.0,981.74,-15.9,[13.18],[68],0.0,68.0,813
BAJAJHLDNG.NS,Bajaj Holdings & Investment Limited,Asset Management,Financial Services,Financial Services,True,F&O,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,0.52,0.19,426850896.95,1.06,0.67,1.05,False,False,"Stage 4, Stage 4 - Weak/Declining, downtrend",watchlist,0.0,1.0,10931.0,-9.77,[24.07],[37],0.0,37.0,814
VEDL.NS,Vedanta Limited,Basic Materials,Basic Materials,Basic Materials,True,F&O,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,-53.43,-28.91,7319380988.43,0.7,0.62,0.59,True,True,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",watchlist,0.0,1.0,360.63,-15.45,[66.2],[7],0.0,7.0,815
GODREJIND.NS,Godrej Industries Limited,Conglomerates,Industrials,Industrials,False,Cash,1,Stage 2 Failed,Stage 4,Failed Stage 2,0.72,"This stock was recently Stage 2, but the latest structure no longer satisfies Stage 2 rules. It is kept as Stage 2 Failed until a fresh base/repair structure forms.",Recent Stage 2 break; public stage held as Stage 2 Failed.,2026-06-11,2026-06-09,17.18,10.14,195350335.53,0.26,0.1,0.17,True,True,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend | Stage 2 failed state applied from stage memory.",watchlist,0.0,1.0,1262.86,-20.09,[29.99],[25],0.0,25.0,816
CENTRALBK.NS,Central Bank of India,Banks - Regional,Financial Services,Financial Services,False,Cash,1,Stage 4,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,,,,-12.64,-4.46,577884533.21,1.49,0.54,1.43,False,False,"Stage 4, Stage 4 - Confirmed Downtrend, downtrend",watchlist,0.0,1.0,36.99,-18.45,[23.51],[20],0.0,20.0,817
KAJARIACER.NS,Kajaria Ceramics Limited,Building Products & Equipment,Industrials,Industrials,False,Cash,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,16.03,14.24,203693148.38,0.49,0.57,0.3,True,True,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",watchlist,0.0,1.0,1127.27,-4.46,[16.49],[14],0.0,14.0,818
RITES.NS,RITES Limited,Engineering & Construction,Industrials,Industrials,False,Cash,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,4.01,-0.37,204340799.18,1.57,0.34,2.73,False,False,"Stage 4, Stage 4 - Weak/Declining, downtrend",watchlist,0.0,1.0,231.25,-13.29,[24.89],[32],0.0,32.0,819
NCC.NS,NCC Limited,Engineering & Construction,Industrials,Industrials,False,Cash,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,0.94,0.18,281747614.8,0.74,1.23,0.93,True,False,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, downtrend",watchlist,0.0,1.0,172.07,-15.71,[15.52],[11],0.0,11.0,820
DBL.NS,Dilip Buildcon Limited,Engineering & Construction,Industrials,Industrials,False,Cash,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,-3.94,4.87,43961354.75,0.71,0.87,0.76,True,True,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",watchlist,0.0,1.0,497.87,-14.8,[19.13],[11],0.0,11.0,821
ELECTCAST.NS,Electrosteel Castings Limited,Building Products & Equipment,Industrials,Industrials,False,Cash,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,-4.69,8.46,239443792.93,0.96,0.43,0.52,False,True,"Stage 4, Stage 4 - Weak/Declining, weekly_volume_dryup, downtrend",watchlist,0.0,1.0,96.07,-27.81,[23.35],[10],0.0,10.0,822
MANINFRA.NS,Man Infraconstruction Limited,Engineering & Construction,Industrials,Industrials,False,Cash,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,16.16,-4.42,218056450.76,0.82,0.73,0.89,True,True,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",watchlist,0.0,1.0,138.09,-20.21,[38.71],[31],0.0,31.0,823
SUBROS.NS,Subros Limited,Auto Parts,Consumer Cyclical,Consumer Cyclical,False,Cash,1,Stage 4,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,,,,4.17,-5.94,26588682.32,0.71,0.78,0.63,True,True,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",watchlist,0.0,1.0,820.43,-14.42,[27.18],[40],0.0,40.0,824
JTEKTINDIA.NS,Jtekt India Limited,Auto Parts,Consumer Cyclical,Consumer Cyclical,False,Cash,1,Stage 4,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,,,,-7.61,-6.24,29370559.17,1.24,0.63,1.84,False,False,"Stage 4, Stage 4 - Confirmed Downtrend, downtrend",watchlist,0.0,1.0,149.23,-19.07,[15.92],[7],0.0,7.0,825
